state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
NIGER,167443,176846,25,10,AGWARA (LGA: 02) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2db
NIGER,167443,176846,25,11,CHANCHAGA (LGA: 06) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2df
NASARAWA,167443,176846,13,13,LAFIA (LGA: 08) - NASARAWA,497.0,497.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d4
NASARAWA,167443,176846,13,10,KEFFI (LGA: 06) - NASARAWA,215.0,205.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d2
NIGER,167443,176846,25,10,BOSSO (LGA: 05) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2de
NASARAWA,167443,176846,13,10,WAMBA (LGA: 13) - NASARAWA,122.0,122.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d9
NIGER,167443,176846,25,10,EDATTI (LGA: 07) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e0
NIGER,167443,176846,25,10,GBAKO (LGA: 08) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e1
NASARAWA,167443,176846,13,15,NASARAWA (LGA: 09) - NASARAWA,303.0,261.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d5
NASARAWA,167443,176846,13,10,OBI (LGA: 11) - NASARAWA,251.0,251.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d7
NIGER,167443,176846,25,10,KATCHA (LGA: 10) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e3
NIGER,167443,176846,25,10,LAPAI (LGA: 12) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e5
NASARAWA,167443,176846,13,12,TOTO (LGA: 12) - NASARAWA,204.0,194.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399f4d89fc3a883de2d8
NIGER,167443,176846,25,10,GURARA (LGA: 09) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e2
NIGER,167443,176846,25,13,KONTAGORA (LGA: 11) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e4
NIGER,167443,176846,25,11,MAGAMA (LGA: 14) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e7
NIGER,167443,176846,25,12,LAVUN (LGA: 13) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e6
NIGER,167443,176846,25,11,MOKWA (LGA: 17) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2ea
NIGER,167443,176846,25,11,MARIGA (LGA: 15) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e8
NIGER,167443,176846,25,10,MASHEGU (LGA: 16) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2e9
NIGER,167443,176846,25,11,RAFI (LGA: 20) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2ed
NIGER,167443,176846,25,11,PAIKORO (LGA: 19) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2ec
NIGER,167443,176846,25,15,SHIRORO (LGA: 22) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2ef
NIGER,167443,176846,25,11,MUNYA (LGA: 18) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2eb
NIGER,167443,176846,25,10,SULEJA (LGA: 23) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f0
NIGER,167443,176846,25,11,WUSHISHI (LGA: 25) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f2
NIGER,167443,176846,25,10,TAFA (LGA: 24) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a14d89fc3a883de2f1
NIGER,167443,176846,25,11,RIJAU (LGA: 21) - NIGER,,,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39a04d89fc3a883de2ee
KWARA,167443,176846,16,11,BARUTEN (LGA: 02) - KWARA,230.0,203.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2aa
KWARA,167443,176846,16,12,ILORIN-WEST (LGA: 08) - KWARA,464.0,383.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b0
KWARA,167443,176846,16,17,ASA (LGA: 01) - KWARA,145.0,78.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a9
KWARA,167443,176846,16,18,IFELODUN (LGA: 05) - KWARA,236.0,162.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ad
KWARA,167443,176846,16,10,EKITI (LGA: 04) - KWARA,76.0,76.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ac
KWARA,167443,176846,16,10,EDU (LGA: 03) - KWARA,175.0,167.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ab
KWARA,167443,176846,16,11,ILORIN-SOUTH (LGA: 07) - KWARA,275.0,274.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2af
KWARA,167443,176846,16,12,ILORIN EAST (LGA: 06) - KWARA,320.0,320.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2ae
KWARA,167443,176846,16,12,OFFA (LGA: 13) - KWARA,173.0,129.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b5
KWARA,167443,176846,16,17,MORO (LGA: 12) - KWARA,142.0,69.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b4
KWARA,167443,176846,16,11,IREPODUN (LGA: 09) - KWARA,158.0,156.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b1
KWARA,167443,176846,16,11,ISIN (LGA: 10) - KWARA,80.0,78.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b2
KWARA,167443,176846,16,10,OKE - ERO (LGA: 14) - KWARA,76.0,76.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b6
KWARA,167443,176846,16,10,KAIAMA (LGA: 11) - KWARA,124.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b3
KWARA,167443,176846,16,11,OYUN (LGA: 15) - KWARA,108.0,108.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b7
KWARA,167443,176846,16,10,PATIGI (LGA: 16) - KWARA,105.0,69.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b8
LAGOS,167443,176846,20,11,AJEROMI/IFELODUN (LGA: 02) - LAGOS,734.0,701.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2ba
LAGOS,167443,176846,20,11,AGEGE (LGA: 01) - LAGOS,696.0,696.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2b9
LAGOS,167443,176846,20,11,ALIMOSHO (LGA: 03) - LAGOS,1545.0,1543.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bb
LAGOS,167443,176846,20,11,AMUWO-ODOFIN (LGA: 04) - LAGOS,637.0,622.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bc
LAGOS,167443,176846,20,10,APAPA (LGA: 05) - LAGOS,374.0,374.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2bd
LAGOS,167443,176846,20,19,EPE (LGA: 07) - LAGOS,374.0,365.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2bf
LAGOS,167443,176846,20,19,IKORODU (LGA: 12) - LAGOS,682.0,681.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c4
LAGOS,167443,176846,20,11,IFAKO-IJAYE (LGA: 10) - LAGOS,761.0,761.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c2
LAGOS,167443,176846,20,11,BADAGRY (LGA: 06) - LAGOS,412.0,412.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399d4d89fc3a883de2be
LAGOS,167443,176846,20,11,IBEJU/LEKKI (LGA: 09) - LAGOS,227.0,227.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c1
LAGOS,167443,176846,20,10,ETI-OSA (LGA: 08) - LAGOS,725.0,712.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c0
LAGOS,167443,176846,20,11,LAGOS MAINLAND (LGA: 15) - LAGOS,493.0,492.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c7
LAGOS,167443,176846,20,10,IKEJA (LGA: 11) - LAGOS,667.0,665.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c3
LAGOS,167443,176846,20,11,OJO (LGA: 17) - LAGOS,582.0,582.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c9
LAGOS,167443,176846,20,19,LAGOS ISLAND (LGA: 14) - LAGOS,389.0,389.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c6
LAGOS,167443,176846,20,10,KOSOFE (LGA: 13) - LAGOS,899.0,892.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c5
LAGOS,167443,176846,20,14,MUSHIN (LGA: 16) - LAGOS,865.0,865.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2c8
LAGOS,167443,176846,20,12,SOMOLU (LGA: 19) - LAGOS,616.0,616.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2cb
LAGOS,167443,176846,20,12,SURULERE (LGA: 20) - LAGOS,757.0,751.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2cc
LAGOS,167443,176846,20,11,OSHODI/ISOLO (LGA: 18) - LAGOS,890.0,871.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399e4d89fc3a883de2ca
KOGI,167443,176846,21,10,BASSA (LGA: 04) - KOGI,130.0,96.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de297
KOGI,167443,176846,21,11,ADAVI (LGA: 01) - KOGI,217.0,215.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de294
KOGI,167443,176846,21,14,AJAOKUTA (LGA: 02) - KOGI,146.0,144.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de295
KOGI,167443,176846,21,13,ANKPA (LGA: 03) - KOGI,292.0,292.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de296
KOGI,167443,176846,21,12,DEKINA (LGA: 05) - KOGI,352.0,333.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de298
KOGI,167443,176846,21,10,IDAH (LGA: 07) - KOGI,120.0,117.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29a
KOGI,167443,176846,21,10,IBAJI (LGA: 06) - KOGI,174.0,174.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de299
KOGI,167443,176846,21,10,LOKOJA (LGA: 12) - KOGI,273.0,273.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29f
KOGI,167443,176846,21,10,IGALAMELA/ODOLU (LGA: 08) - KOGI,140.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29b
KOGI,167443,176846,21,15,IJUMU (LGA: 09) - KOGI,121.0,121.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29c
KOGI,167443,176846,21,15,KABBA/BUNU (LGA: 10) - KOGI,156.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29d
KOGI,167443,176846,21,11,KOGI . K. K. (LGA: 11) - KOGI,105.0,105.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de29e
KOGI,167443,176846,21,11,OKENE (LGA: 17) - KOGI,284.0,280.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a4
KOGI,167443,176846,21,10,MOPA MORO (LGA: 13) - KOGI,53.0,46.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a0
KOGI,167443,176846,21,11,OKEHI (LGA: 16) - KOGI,188.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a3
KOGI,167443,176846,21,11,OFU (LGA: 14) - KOGI,184.0,184.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a1
KOGI,167443,176846,21,10,OGORI MANGOGO (LGA: 15) - KOGI,67.0,63.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a2
KOGI,167443,176846,21,11,OMALA (LGA: 19) - KOGI,148.0,131.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a6
KOGI,167443,176846,21,10,YAGBA EAST (LGA: 20) - KOGI,82.0,82.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a7
KOGI,167443,176846,21,10,OLAMABORO (LGA: 18) - KOGI,174.0,167.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a5
KOGI,167443,176846,21,14,YAGBA WEST (LGA: 21) - KOGI,102.0,102.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399c4d89fc3a883de2a8
KEBBI,167443,176846,21,11,ARGUNGU (LGA: 03) - KEBBI,246.0,242.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de281
KEBBI,167443,176846,21,11,BAGUDO (LGA: 05) - KEBBI,226.0,198.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de283
KEBBI,167443,176846,21,11,AREWA (LGA: 02) - KEBBI,214.0,210.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de280
KEBBI,167443,176846,21,10,AUGIE (LGA: 04) - KEBBI,141.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de282
KEBBI,167443,176846,21,11,DANDI (LGA: 08) - KEBBI,190.0,155.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de286
KEBBI,167443,176846,21,15,BIRNIN KEBBI (LGA: 06) - KEBBI,385.0,377.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de284
KEBBI,167443,176846,21,10,BUNZA (LGA: 07) - KEBBI,141.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de285
KEBBI,167443,176846,21,10,GWANDU (LGA: 10) - KEBBI,156.0,136.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de288
KEBBI,167443,176846,21,10,KALGO (LGA: 12) - KEBBI,104.0,71.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28a
KEBBI,167443,176846,21,10,FAKAI (LGA: 09) - KEBBI,109.0,104.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de287
KEBBI,167443,176846,21,11,JEGA (LGA: 11) - KEBBI,232.0,203.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de289
KEBBI,167443,176846,21,12,KOKO/BESSE (LGA: 13) - KEBBI,191.0,181.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28b
KEBBI,167443,176846,21,11,MAIYAMA (LGA: 14) - KEBBI,172.0,159.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28c
KEBBI,167443,176846,21,10,SHANGA (LGA: 17) - KEBBI,144.0,135.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28f
KEBBI,167443,176846,21,10,SAKABA (LGA: 16) - KEBBI,98.0,98.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28e
KEBBI,167443,176846,21,10,NGASKI (LGA: 15) - KEBBI,128.0,124.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de28d
KEBBI,167443,176846,21,10,ZURU (LGA: 21) - KEBBI,200.0,196.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de293
KEBBI,167443,176846,21,11,WASAGU/DANKO (LGA: 19) - KEBBI,229.0,193.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de291
KEBBI,167443,176846,21,11,SURU (LGA: 18) - KEBBI,207.0,191.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399a4d89fc3a883de290
KEBBI,167443,176846,21,10,YAURI (LGA: 20) - KEBBI,138.0,138.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f399b4d89fc3a883de292
KEBBI,167443,176846,21,10,ALIERO (LGA: 01) - KEBBI,92.0,92.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27f
KATSINA,167443,176846,34,10,BATAGARAWA (LGA: 02) - KATSINA,186.0,178.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25e
KATSINA,167443,176846,34,11,BATSARI (LGA: 03) - KATSINA,219.0,219.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25f
KATSINA,167443,176846,34,11,BAKORI (LGA: 01) - KATSINA,242.0,242.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25d
KATSINA,167443,176846,34,12,BAURE (LGA: 04) - KATSINA,212.0,212.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de260
KATSINA,167443,176846,34,11,BINDAWA (LGA: 05) - KATSINA,169.0,169.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de261
KATSINA,167443,176846,34,11,DAN MUSA (LGA: 09) - KATSINA,165.0,165.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de265
KATSINA,167443,176846,34,11,DANDUME (LGA: 07) - KATSINA,177.0,176.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de263
KATSINA,167443,176846,34,11,FUNTUA (LGA: 14) - KATSINA,298.0,298.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26a
KATSINA,167443,176846,34,10,DANJA (LGA: 08) - KATSINA,192.0,192.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de264
KATSINA,167443,176846,34,10,CHARANCHI (LGA: 06) - KATSINA,141.0,141.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de262
KATSINA,167443,176846,34,11,DAURA (LGA: 10) - KATSINA,185.0,185.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de266
KATSINA,167443,176846,34,10,DUTSI (LGA: 11) - KATSINA,118.0,118.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de267
KATSINA,167443,176846,34,11,DUTSIN-MA (LGA: 12) - KATSINA,209.0,208.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de268
KATSINA,167443,176846,34,10,FASKARI (LGA: 13) - KATSINA,231.0,226.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de269
KATSINA,167443,176846,34,11,INGAWA (LGA: 15) - KATSINA,170.0,170.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26b
KATSINA,167443,176846,34,11,JIBIA (LGA: 16) - KATSINA,203.0,194.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26c
KATSINA,167443,176846,34,11,KANKARA (LGA: 19) - KATSINA,256.0,249.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26f
KATSINA,167443,176846,34,10,KAITA (LGA: 18) - KATSINA,149.0,149.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26e
KATSINA,167443,176846,34,10,MAI'ADUA (LGA: 24) - KATSINA,186.0,186.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de274
KATSINA,167443,176846,34,10,KANKIA (LGA: 20) - KATSINA,157.0,157.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de270
KATSINA,167443,176846,34,12,KATSINA (LGA: 21) - KATSINA,501.0,499.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de271
KATSINA,167443,176846,34,10,KAFUR (LGA: 17) - KATSINA,270.0,227.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39984d89fc3a883de26d
KATSINA,167443,176846,34,10,KUSADA (LGA: 23) - KATSINA,114.0,114.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de273
KATSINA,167443,176846,34,11,MUSAWA (LGA: 29) - KATSINA,161.0,160.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de279
KATSINA,167443,176846,34,12,MALUFASHI (LGA: 25) - KATSINA,325.0,325.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de275
KATSINA,167443,176846,34,11,MANI (LGA: 26) - KATSINA,207.0,207.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de276
KATSINA,167443,176846,34,10,KURFI (LGA: 22) - KATSINA,140.0,140.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de272
KATSINA,167443,176846,34,10,MATAZU (LGA: 28) - KATSINA,132.0,132.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de278
KATSINA,167443,176846,34,10,ZANGO (LGA: 34) - KATSINA,135.0,135.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27e
KATSINA,167443,176846,34,11,MASHI (LGA: 27) - KATSINA,186.0,186.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de277
KATSINA,167443,176846,34,10,RIMI (LGA: 30) - KATSINA,178.0,178.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27a
KATSINA,167443,176846,34,10,SABUWA (LGA: 31) - KATSINA,125.0,125.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27b
KATSINA,167443,176846,34,11,SANDAMU (LGA: 33) - KATSINA,145.0,145.0,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39994d89fc3a883de27d
