state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD PRI. SCHOOL PREMISES X,92,01/01/09/052
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,BTC SCHOOL PREMISES VIII,92,01/01/09/053
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE PREMISES VIII (NIPP),92,01/01/09/060
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD PRI. SCHOOL PREMISES IX,92,01/01/09/051
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE-SCHOOL PREMISES IV,92,01/01/09/047
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRIMARY AND NUR.  SCHOOL  PREMISES V,92,01/01/09/078
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL - SCHOOL  PREMISES II,92,01/01/09/027
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES IV,92,01/01/09/029
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES V,92,01/01/09/070
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIMARY SCHOOL PREMISES IX,92,01/01/09/085
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRI AND NUR. SCH  VI,92,01/01/09/079
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD PRI. SCHOOL PREMISES VIII,92,01/01/09/050
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIMARY SCHOOL PREMISES VIII,92,01/01/09/084
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE PREMISES IX (NIPP),92,01/01/09/061
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRIMARY AND NUR.  SCHOOL PREMISES  IX,92,01/01/09/082
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL IX,92,01/01/09/066
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,BTC PREMISES XI,92,01/01/09/056
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE PREMISES VI,92,01/01/09/083
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD PRI. SCHOOL PREMISES VII,92,01/01/09/049
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE PREMISES XII (NIPP),92,01/01/09/067
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU RD PRI. SCHOOL PREMISES XI,92,01/01/09/093
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL VIII,92,01/01/09/065
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL VII,92,01/01/09/064
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES III,92,01/01/09/068
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRIM./NURS.SCHOOL ABA I,92,01/01/09/021
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES II,92,01/01/09/025
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL PREMISES I,92,01/01/09/026
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES V,92,01/01/09/030
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OLD INTERNAL REVENUE-PREMISES IV,92,01/01/09/017
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL HALL III,92,01/01/09/035
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRIM./NURS.SCHOOL ABA II,92,01/01/09/022
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,EZIOBU PRIM SCHOOL  - SCHOOL PREMISES VI,92,01/01/09/031
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE-SCHOOL PREMISES II,92,01/01/09/045
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,ROCK HOUSE PRIM./NURS.SCHOOL ABA III,92,01/01/09/023
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES III,92,01/01/09/041
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL HALL II,92,01/01/09/034
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,HOLY GHOST COMMERCIAL SCHOOL PREMISES VI,92,01/01/09/075
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE-SCHOOL PREMISES III,92,01/01/09/046
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL V,92,01/01/09/037
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES VI,92,01/01/09/071
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,OSUSU VILLAGE HALL - COUNCIL HALL VI,92,01/01/09/038
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE-SCHOOL PREMISES I,92,01/01/09/044
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES IV,92,01/01/09/069
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,HOLY GHOST COMM.SCHOOL  - SCHOOL PREMISES V,92,01/01/09/043
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,HOLY GHOST COMMERCIAL SCHOOL PREMISES VII,92,01/01/09/076
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES IX,92,01/01/09/074
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES VII,92,01/01/09/072
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,SACRED HEART COLLEGE-SCHOOL PREMISES V,92,01/01/09/048
ABIA,166094,176846,ABA NORTH,ARIARIA MARKET,FIRE SERVICE STATION PREMISES VIII,92,01/01/09/073
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL VI,43,01/01/08/013
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL VIII,43,01/01/08/030
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE VII,43,01/01/08/043
ABIA,166094,176846,ABA NORTH,UMUOLA,FED. PRI. HEALTH CENTRE UMUOLA I,43,01/01/08/033
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL - COUNCIL HALL III,43,01/01/08/023
ABIA,166094,176846,ABA NORTH,UMUOLA,FED. PRI. HEALTH CENTRE UMUOLA III,43,01/01/08/035
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL IV,43,01/01/08/011
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL V,43,01/01/08/012
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL VIII,43,01/01/08/015
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL II,43,01/01/08/009
ABIA,166094,176846,ABA NORTH,UMUOLA,EGBELU VILLAGE SQUARE - VILLAGE SQUARE,43,01/01/08/025
ABIA,166094,176846,ABA NORTH,UMUOLA,FED. PRI. HEALTH CENT. UMUOLA,43,01/01/08/026
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL VII,43,01/01/08/029
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL - COUNCIL HALL IV,43,01/01/08/024
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL VI,43,01/01/08/028
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE IV,43,01/01/08/040
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL IX,43,01/01/08/016
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE III,43,01/01/08/039
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES V,43,01/01/08/005
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL XIII,43,01/01/08/020
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL IX,43,01/01/08/031
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VII,43,01/01/08/007
ABIA,166094,176846,ABA NORTH,UMUOLA,FED. PRI. HEALTH CENTRE UMUOLA  IV,43,01/01/08/036
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL VII,43,01/01/08/014
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL X,43,01/01/08/017
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE II,43,01/01/08/038
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES I,43,01/01/08/001
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL V,43,01/01/08/027
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL III,43,01/01/08/010
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL XII,43,01/01/08/019
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL XI,43,01/01/08/018
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE I,43,01/01/08/037
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES IV,43,01/01/08/004
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES II,43,01/01/08/002
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA OKPULOR HALL - COUNCIL HALL I,43,01/01/08/008
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES III,43,01/01/08/003
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU VILLAGE SQUARE VI,43,01/01/08/042
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL - COUNCIL HALL I,43,01/01/08/021
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA EGBELU HALL - COUNCIL HALL II,43,01/01/08/022
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA PRIM. SCHOOL-SCHOOL PREMISES VI,43,01/01/08/006
ABIA,166094,176846,ABA NORTH,UMUOLA,UDOGU UMUOLA SQUARE V,43,01/01/08/041
ABIA,166094,176846,ABA NORTH,UMUOLA,FED. PRI.HEALTH CENT. UMUOLA II,43,01/01/08/034
ABIA,166094,176846,ABA NORTH,UMUOLA,UMUOLA VILLAGE SQUARE I,43,01/01/08/032
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,AMA NWAIGWE SQUARE V,36,01/01/07/034
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,AMA NWAIGWE SQUARE IV,36,01/01/07/033
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,AMA NWAIGWE SQUARE II,36,01/01/07/031
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,UGWUEZI SQUARE V,36,01/01/07/029
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,UGWUEZI SQUARE IV,36,01/01/07/028
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,UGWUEZI SQUARE II,36,01/01/07/026
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,UGWUEZI SQUARE I,36,01/01/07/025
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES VII,36,01/01/07/023
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES VI,36,01/01/07/022
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES V,36,01/01/07/021
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES IV,36,01/01/07/020
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES III,36,01/01/07/019
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES II,36,01/01/07/018
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES I,36,01/01/07/017
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB-GOVERNOR'S LODGE V,36,01/01/07/016
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB-GOVERNOR'S LODGE III,36,01/01/07/014
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES XI,36,01/01/07/011
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES X,36,01/01/07/010
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VII,36,01/01/07/007
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VI,36,01/01/07/006
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES IV,36,01/01/07/004
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES I,36,01/01/07/001
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB-GOVERNOR'S LODGE IV,36,01/01/07/015
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES V,36,01/01/07/005
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES III,36,01/01/07/003
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES IX,36,01/01/07/009
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES VIII,36,01/01/07/008
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,GULF COURSE PRIMARY SCHOOL  - SCHOOL PREMISES II,36,01/01/07/002
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,WATER TANK WATER TANK PREMISES VIII,36,01/01/07/024
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB-GOVERNOR'S LODGE II,36,01/01/07/013
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,AMA NWAIGWE SQUARE I,36,01/01/07/030
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB-GOVERNOR'S LODGE I,36,01/01/07/012
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB/GOVERNOR'S LODGE VI,36,01/01/07/035
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,UGWUEZI SQUARE III,36,01/01/07/027
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,SPORTS CLUB/GOVERNOR'S LODGE VII,36,01/01/07/036
ABIA,166094,176846,ABA NORTH,OLD ABA GRA,AMA NWAIGWE SQUARE III,36,01/01/07/032
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES II,41,01/01/06/002
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL XXII,41,01/01/06/041
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL XXI,41,01/01/06/040
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL XIX,41,01/01/06/038
ABIA,166094,176846,ABA NORTH,URATTA,UMUOGBUJI URATTA COUNCIL HALL IV,41,01/01/06/036
ABIA,166094,176846,ABA NORTH,URATTA,UMUOGBUJI COUNCIL HALL III,41,01/01/06/035
ABIA,166094,176846,ABA NORTH,URATTA,UMUOGBUJI COUNCIL HALL II,41,01/01/06/034
ABIA,166094,176846,ABA NORTH,URATTA,UMUOGUJI URATTA COUNCIL HALL I,41,01/01/06/033
ABIA,166094,176846,ABA NORTH,URATTA,CIVIC CENTRE III,41,01/01/06/032
ABIA,166094,176846,ABA NORTH,URATTA,MIGRANT FARMERS PRIMARY SCH. II,41,01/01/06/028
ABIA,166094,176846,ABA NORTH,URATTA,MIGRANT FARMERS PRI. SCHOOL I,41,01/01/06/027
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES IX,41,01/01/06/026
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VII,41,01/01/06/024
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VI,41,01/01/06/023
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES V,41,01/01/06/022
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES IV,41,01/01/06/021
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES III,41,01/01/06/020
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES I,41,01/01/06/018
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XVI,41,01/01/06/016
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XV,41,01/01/06/015
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XIV,41,01/01/06/014
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XIII,41,01/01/06/013
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XII,41,01/01/06/012
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XI,41,01/01/06/011
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES I,41,01/01/06/001
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES V,41,01/01/06/005
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES VII,41,01/01/06/007
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES X,41,01/01/06/010
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES XVII,41,01/01/06/017
ABIA,166094,176846,ABA NORTH,URATTA,CIVI C CENTRE I,41,01/01/06/030
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES IV,41,01/01/06/004
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES III,41,01/01/06/003
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES VIII,41,01/01/06/008
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL XX,41,01/01/06/039
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES VIII,41,01/01/06/025
ABIA,166094,176846,ABA NORTH,URATTA,STELLA MARIS SEC. SCHOOL  - SCHOOL PREMISES II,41,01/01/06/019
ABIA,166094,176846,ABA NORTH,URATTA,CIVIC CENTRE II,41,01/01/06/031
ABIA,166094,176846,ABA NORTH,URATTA,"MIGRANT FARMERS PRIMARY SCH, III",41,01/01/06/029
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL XVIII,41,01/01/06/037
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES VI,41,01/01/06/006
ABIA,166094,176846,ABA NORTH,URATTA,URATTA COUNCIL HALL  - HALL PREMISES IX,41,01/01/06/009
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST EUGENES PRIMARY SCHOOL X,29,01/01/05/027
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ASA OKPUAJA PRIMARY SCHOOL I,29,01/01/05/028
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,EKWEREAZU TOWN HALL II,29,01/01/05/029
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST EUGENE PRIMARY SCHOOL IX,29,01/01/05/026
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST EUGENE PRIMARY SCHOOL VIII,29,01/01/05/025
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE VII,29,01/01/05/022
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST EUGENES PRIMARY SCHOOL VII,29,01/01/05/024
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE VI,29,01/01/05/021
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COM. SCH. VII,29,01/01/05/020
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,EKWEREAZU TOWN HALL - TOWN HALL,29,01/01/05/019
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES VI,29,01/01/05/018
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES V,29,01/01/05/017
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES IV,29,01/01/05/016
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES II,29,01/01/05/014
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES III,29,01/01/05/015
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ST. EUGENE'S PRIM. SCH.  - SCHOOL PREMISES I,29,01/01/05/013
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,ASA OKPUAJA PRIM. SCHOOL PREMISES,29,01/01/05/012
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE-SCHOOL PREMISES V,29,01/01/05/011
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE-SCHOOL PREMISES IV,29,01/01/05/010
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE-SCHOOL PREMISES II,29,01/01/05/008
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE-SCHOOL PREMISES III,29,01/01/05/009
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE-SCHOOL PREMISES I,29,01/01/05/007
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL   - SCHOOL PREMISES VI,29,01/01/05/006
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL   - SCHOOL PREMISES V,29,01/01/05/005
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL  - SCHOOL PREMISES IV,29,01/01/05/004
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL - SCHOOL PREMISES II,29,01/01/05/002
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL  - SCHOOL PREMISES I,29,01/01/05/001
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,HOLY GHOST COMM. SCHOOL  - SCHOOL PREMISES III,29,01/01/05/003
ABIA,166094,176846,ABA NORTH,ST.EUGENES BY OKIGWE RD.,SACRED HEART COLLEGE VIII,29,01/01/05/023
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURS. SCHOOL - SCHOOL PREMISES VII,34,01/01/04/014
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SECONDARY SCHOOL - SCHOOL PREMISES VII,34,01/01/04/007
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL XI,34,01/01/04/029
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SEC. SCHOOL XIII,34,01/01/04/024
ABIA,166094,176846,ABA NORTH,OSUSU II,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES I,34,01/01/04/016
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL XVI,34,01/01/04/034
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURS. SCHOOL - SCHOOL PREMISES V,34,01/01/04/012
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL IX,34,01/01/04/027
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SEC. SCHOOL IX,34,01/01/04/020
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SEC. SCHOOL VIII,34,01/01/04/019
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL XII,34,01/01/04/030
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL X,34,01/01/04/028
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURS. SCHOOL  - SCHOOL PREMISES III,34,01/01/04/010
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SECONDARY SCHOOL  - SCHOOL PREMISES IV,34,01/01/04/004
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURS. SCHOOL  - SCHOOL PREMISES II,34,01/01/04/009
ABIA,166094,176846,ABA NORTH,OSUSU II,POPE JOHN PAUL COLLEGE-SCHOOL PREMISES III,34,01/01/04/018
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURS. SCHOOL - SCHOOL PREMISES IV,34,01/01/04/011
ABIA,166094,176846,ABA NORTH,OSUSU II,BRIGHT WAY NURSARY SCHOOL XIV,34,01/01/04/032
ABIA,166094,176846,ABA NORTH,OSUSU II,OSUSU SECONDARY SCHOOL  - SCHOOL PREMISES V,34,01/01/04/005
