state_name,total_submitted_results,out_of_how_many,name_of_lga,polling_units_name,pu_sub_name,polling_units_count,pu_code
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),KOR,14,31/13/10/001
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),TAYIN,14,31/13/10/002
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),JINJING,14,31/13/10/011
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),HIKMURAM,14,31/13/10/010
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),PAMPEL,14,31/13/10/009
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),KULLUKNING,14,31/13/10/008
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),DUNGKOLOM,14,31/13/10/006
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),KOPLOK/NARGUNG,14,31/13/10/014
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  SOUTH (BELNING),LANGKUNG,14,31/13/10/007
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,SHANGSHIN,18,31/13/09/013
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,VENTUL,18,31/13/09/008
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,BALANG KALEP I,18,31/13/09/006
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,DUTSE UKU,18,31/13/09/017
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,KANGYI,18,31/13/09/002
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,BALANG SHIPANG,18,31/13/09/004
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,BALANG KALEP II,18,31/13/09/007
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,WUSELI,18,31/13/09/003
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,MARLARANG,18,31/13/09/012
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,BALANG MUDAT,18,31/13/09/005
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,KUDUS PADA,18,31/13/09/018
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,LANDANG,18,31/13/09/010
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,KUBANG,18,31/13/09/009
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,CHIGWONG,18,31/13/09/001
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,YANG,18,31/13/09/011
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,CHIKAN,18,31/13/09/015
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,YAMYAM,18,31/13/09/014
PLATEAU,164279,176846,PANKSHIN,PANKSHIN  CHIGWONG,SHIDUL,18,31/13/09/016
PLATEAU,164279,176846,RIYOM,TA-HOSS,GWONG MARKET SQUARE,11,31/15/10/007
PLATEAU,164279,176846,RIYOM,TA-HOSS,PHC TAHOSS,11,31/15/10/006
PLATEAU,164279,176846,RIYOM,TA-HOSS,RANTERE COMMUNITY SQUARE,11,31/15/10/011
PLATEAU,164279,176846,RIYOM,TA-HOSS,LEA PRY SCHOOL JEBBU II,11,31/15/10/010
PLATEAU,164279,176846,RIYOM,TA-HOSS,TA-HOSS PRY. SCH.  I,11,31/15/10/001
PLATEAU,164279,176846,RIYOM,TA-HOSS,TA-HOSS DAJI,11,31/15/10/002
PLATEAU,164279,176846,RIYOM,TA-HOSS,KWAMA,11,31/15/10/003
PLATEAU,164279,176846,RIYOM,TA-HOSS,JEBBU PRY. SCHOOL,11,31/15/10/004
PLATEAU,164279,176846,RIYOM,TA-HOSS,PHC RINYA,11,31/15/10/008
PLATEAU,164279,176846,RIYOM,TA-HOSS,TA-HOSS PRY. SCH . II,11,31/15/10/005
PLATEAU,164279,176846,RIYOM,TA-HOSS,LEA PRY SCHOOL SOL,11,31/15/10/009
PLATEAU,164279,176846,RIYOM,SOPP,TOM-GANGARE I,9,31/15/09/003
PLATEAU,164279,176846,RIYOM,SOPP,DAJAK PRY. SCHOOL,9,31/15/09/002
PLATEAU,164279,176846,RIYOM,SOPP,EKAN PRY SCHOOL SOPP III,9,31/15/09/007
PLATEAU,164279,176846,RIYOM,SOPP,EKAN PRY. SCH. SOPP  I,9,31/15/09/001
PLATEAU,164279,176846,RIYOM,SOPP,LEA PRY SCHOOL FISS,9,31/15/09/008
PLATEAU,164279,176846,RIYOM,SOPP,TOM GANGARE,9,31/15/09/006
PLATEAU,164279,176846,RIYOM,SOPP,EKAN PRY. SCH .SOPP  II,9,31/15/09/005
PLATEAU,164279,176846,RIYOM,SOPP,KAK,9,31/15/09/004
PLATEAU,164279,176846,RIYOM,SOPP,LEA PRY SCHOOL TOM TIGI,9,31/15/09/009
PLATEAU,164279,176846,PANKSHIN,LANKAN,EKAN PRI. SCH,25,31/13/07/025
PLATEAU,164279,176846,PANKSHIN,LANKAN,JWAKAT-BONING,25,31/13/07/024
PLATEAU,164279,176846,PANKSHIN,LANKAN,ZONG II,25,31/13/07/023
PLATEAU,164279,176846,PANKSHIN,LANKAN,LINGPANG-KOPJEL,25,31/13/07/022
PLATEAU,164279,176846,PANKSHIN,LANKAN,HILL STATION,25,31/13/07/021
PLATEAU,164279,176846,PANKSHIN,LANKAN,KHIMAS,25,31/13/07/020
PLATEAU,164279,176846,PANKSHIN,LANKAN,BWAP,25,31/13/07/019
PLATEAU,164279,176846,PANKSHIN,LANKAN,LAT,25,31/13/07/018
PLATEAU,164279,176846,PANKSHIN,LANKAN,GSS JING,25,31/13/07/017
PLATEAU,164279,176846,PANKSHIN,LANKAN,NUNGWUS,25,31/13/07/016
PLATEAU,164279,176846,PANKSHIN,LANKAN,AKONG,25,31/13/07/015
PLATEAU,164279,176846,PANKSHIN,LANKAN,KUMURUM,25,31/13/07/014
PLATEAU,164279,176846,PANKSHIN,LANKAN,KAJING,25,31/13/07/013
PLATEAU,164279,176846,PANKSHIN,LANKAN,ZONG,25,31/13/07/012
PLATEAU,164279,176846,PANKSHIN,LANKAN,RAFIN SANYI,25,31/13/07/011
PLATEAU,164279,176846,PANKSHIN,LANKAN,JING,25,31/13/07/010
PLATEAU,164279,176846,PANKSHIN,LANKAN,GENYER,25,31/13/07/009
PLATEAU,164279,176846,PANKSHIN,LANKAN,LUNCHAN,25,31/13/07/008
PLATEAU,164279,176846,PANKSHIN,LANKAN,TONGFOM  II,25,31/13/07/007
PLATEAU,164279,176846,PANKSHIN,LANKAN,TONGFOM  I,25,31/13/07/006
PLATEAU,164279,176846,PANKSHIN,LANKAN,NINGKUT,25,31/13/07/005
PLATEAU,164279,176846,PANKSHIN,LANKAN,ASA,25,31/13/07/004
PLATEAU,164279,176846,PANKSHIN,LANKAN,R.C.M LANKAN,25,31/13/07/003
PLATEAU,164279,176846,PANKSHIN,LANKAN,KAPIL,25,31/13/07/002
PLATEAU,164279,176846,PANKSHIN,LANKAN,JAK,25,31/13/07/001
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KANVEL II,53,31/13/08/041
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DUK,53,31/13/08/008
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,TAMBES NOMADIC,53,31/13/08/031
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,BET-TAMBES,53,31/13/08/030
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,YIMTUL,53,31/13/08/046
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NER II,53,31/13/08/024
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,VEL III,53,31/13/08/027
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KANGVEL,53,31/13/08/042
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,GSS BET,53,31/13/08/052
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,PANG,53,31/13/08/035
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DENE I,53,31/13/08/039
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KURURUWANKA BANZA III,53,31/13/08/043
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NEFUR III,53,31/13/08/049
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NEW LAYOUT I,53,31/13/08/010
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KURURUWANKA BANZA I,53,31/13/08/004
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,TAMBES I,53,31/13/08/015
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KURURUWANKA BANZA IV,53,31/13/08/044
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,FED. COLLAGE OF EDUCATION,53,31/13/08/034
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,WULMI,53,31/13/08/009
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,SCHOOL OF HEALTH & TECHNOLOGY II,53,31/13/08/017
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,WULMI-KODOL,53,31/13/08/028
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,ANGWAN GALADIMA I,53,31/13/08/003
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,ANGWAN GALADIMA II,53,31/13/08/018
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,FWOR,53,31/13/08/025
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,TAMBES II,53,31/13/08/022
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,SCHOOL OF HEALTH  &  TECHNOLOGY I,53,31/13/08/002
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,FED. COLLEGE OF EDUCATION,53,31/13/08/014
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,GSS PANKSHIN I,53,31/13/08/011
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KURURUWANKA BANZA II,53,31/13/08/019
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NEW LAYOUT II,53,31/13/08/021
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,BWARAK,53,31/13/08/013
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NEFUR II,53,31/13/08/016
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,VEL I,53,31/13/08/007
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,CENTRAL PRIMARY SCHOOL II,53,31/13/08/051
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KURURUWANKA BANZA V,53,31/13/08/045
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DILLA,53,31/13/08/006
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,CENTRAL PRIMARY SCHOOL I,53,31/13/08/050
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NEFUR  I,53,31/13/08/001
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DILLA II,53,31/13/08/023
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,ANGWAN MAJI,53,31/13/08/026
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,GSS PANKSHIN II,53,31/13/08/012
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,NER,53,31/13/08/005
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,TAMBES FOGUNG,53,31/13/08/029
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,SALKOR-BONG II,53,31/13/08/048
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DENE II,53,31/13/08/038
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,FUMBIS CENTRE,53,31/13/08/033
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,VEL II,53,31/13/08/020
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DAKATU,53,31/13/08/037
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,SALKOR-BONG,53,31/13/08/047
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,FUMBIS,53,31/13/08/032
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,KANVEL I,53,31/13/08/040
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,DUK II,53,31/13/08/053
PLATEAU,164279,176846,PANKSHIN,PANKSHIN CENTRAL,BWARAK GIDA,53,31/13/08/036
PLATEAU,164279,176846,PANKSHIN,KANGSHU,WUSHIMA,12,31/13/06/004
PLATEAU,164279,176846,PANKSHIN,KANGSHU,JANNARET I,12,31/13/06/011
PLATEAU,164279,176846,PANKSHIN,KANGSHU,KWANDARI,12,31/13/06/002
PLATEAU,164279,176846,PANKSHIN,KANGSHU,JANNARET II,12,31/13/06/012
PLATEAU,164279,176846,PANKSHIN,KANGSHU,LARKA,12,31/13/06/010
PLATEAU,164279,176846,PANKSHIN,KANGSHU,TINJIM,12,31/13/06/005
PLATEAU,164279,176846,PANKSHIN,KANGSHU,BOKKOSHI,12,31/13/06/009
PLATEAU,164279,176846,PANKSHIN,KANGSHU,JANNARET,12,31/13/06/001
PLATEAU,164279,176846,PANKSHIN,KANGSHU,WUYA,12,31/13/06/003
PLATEAU,164279,176846,PANKSHIN,KANGSHU,WUYA I,12,31/13/06/008
PLATEAU,164279,176846,PANKSHIN,KANGSHU,KWANKA,12,31/13/06/006
PLATEAU,164279,176846,PANKSHIN,KANGSHU,RHOK,12,31/13/06/007
PLATEAU,164279,176846,RIYOM,SHARUBUTU,HOROSS,20,31/15/08/014
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SEH,20,31/15/08/020
PLATEAU,164279,176846,RIYOM,SHARUBUTU,TAFOLONG,20,31/15/08/019
PLATEAU,164279,176846,RIYOM,SHARUBUTU,DIYAN BACHI MARKET SQUARE,20,31/15/08/018
PLATEAU,164279,176846,RIYOM,SHARUBUTU,PHC PALANG,20,31/15/08/017
PLATEAU,164279,176846,RIYOM,SHARUBUTU,NINCHI II,20,31/15/08/016
PLATEAU,164279,176846,RIYOM,SHARUBUTU,NINCHI I,20,31/15/08/015
PLATEAU,164279,176846,RIYOM,SHARUBUTU,LEA PRY SCHOOL DUM,20,31/15/08/013
PLATEAU,164279,176846,RIYOM,SHARUBUTU,LEA PRY SCHOOL RACHI,20,31/15/08/012
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHARUBUTU PHC DASHAT,20,31/15/08/011
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHONONG 'BACHI,20,31/15/08/010
PLATEAU,164279,176846,RIYOM,SHARUBUTU,BANGA II,20,31/15/08/009
PLATEAU,164279,176846,RIYOM,SHARUBUTU,BANGA I,20,31/15/08/008
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHONG PRY. SCHOOL  1,20,31/15/08/007
PLATEAU,164279,176846,RIYOM,SHARUBUTU,"SHARUBUTU PRY. SCHOOL, BACHI",20,31/15/08/001
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHARUBUTU (KYENG),20,31/15/08/002
PLATEAU,164279,176846,RIYOM,SHARUBUTU,LWA PRY. SCHOOL,20,31/15/08/006
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHONONG BACHI PRI. SCH(SHONONG JEKKO),20,31/15/08/005
PLATEAU,164279,176846,RIYOM,SHARUBUTU,FANG BACHI,20,31/15/08/003
PLATEAU,164279,176846,RIYOM,SHARUBUTU,SHONONG BACHI PRI SCH(SHONONG BACHI),20,31/15/08/004
PLATEAU,164279,176846,RIYOM,RIYOM,LEA PRY SCHOOL HWOT,19,31/15/07/019
PLATEAU,164279,176846,RIYOM,RIYOM,LEA PRY SCHOOL BYEI,19,31/15/07/016
PLATEAU,164279,176846,RIYOM,RIYOM,RIYOM LEA PRY SCHOOL EXTENSION,19,31/15/07/013
PLATEAU,164279,176846,RIYOM,RIYOM,L.G.E.A RIYOM (OLD DISPENSARY),19,31/15/07/011
PLATEAU,164279,176846,RIYOM,RIYOM,WERENG CAMP,19,31/15/07/009
PLATEAU,164279,176846,RIYOM,RIYOM,LOTYENG CLINIC,19,31/15/07/008
PLATEAU,164279,176846,RIYOM,RIYOM,WERENG R.C.M. (BATEN),19,31/15/07/007
PLATEAU,164279,176846,RIYOM,RIYOM,DABWAM BYE I,19,31/15/07/004
PLATEAU,164279,176846,RIYOM,RIYOM,RIYOM COMMUNITY HALL,19,31/15/07/002
PLATEAU,164279,176846,RIYOM,RIYOM,PHC RIYOM,19,31/15/07/012
PLATEAU,164279,176846,RIYOM,RIYOM,LEA PRY SCHOOL DANBAI,19,31/15/07/017
PLATEAU,164279,176846,RIYOM,RIYOM,LEA PRY SCHOOL SHAM,19,31/15/07/018
PLATEAU,164279,176846,RIYOM,RIYOM,LEA PRY SCHOOL DACHUNDOH,19,31/15/07/015
PLATEAU,164279,176846,RIYOM,RIYOM,WERENG KERANA  II,19,31/15/07/006
PLATEAU,164279,176846,RIYOM,RIYOM,KURU STATION,19,31/15/07/010
PLATEAU,164279,176846,RIYOM,RIYOM,L.G.E.A. PRY. SCH RIYOM,19,31/15/07/001
PLATEAU,164279,176846,RIYOM,RIYOM,WERENG KERANA  I,19,31/15/07/005
PLATEAU,164279,176846,RIYOM,RIYOM,GOVT. SEC SCHOOL RIYOM,19,31/15/07/014
PLATEAU,164279,176846,RIYOM,RIYOM,SCHOOL OF HOME ECONOMICS (AGRIC),19,31/15/07/003
PLATEAU,164279,176846,RIYOM,RIM,JANDA SHARU,12,31/15/06/006
PLATEAU,164279,176846,RIYOM,RIM,DALO FWAJUR,12,31/15/06/010
PLATEAU,164279,176846,RIYOM,RIM,EKAN PRIMARY SCHOOL RIM,12,31/15/06/008
PLATEAU,164279,176846,RIYOM,RIM,JANDA SHARU,12,31/15/06/009
PLATEAU,164279,176846,RIYOM,RIM,DALO/CHIROMA,12,31/15/06/004
PLATEAU,164279,176846,RIYOM,RIM,WERENG RIM PRY. SCHOOL,12,31/15/06/002
PLATEAU,164279,176846,RIYOM,RIM,WERENG RIM PRY. SCHOOL,12,31/15/06/003
PLATEAU,164279,176846,RIYOM,RIM,DIYAN/GAKO PRY. SCHOOL,12,31/15/06/007
PLATEAU,164279,176846,RIYOM,RIM,PHC WERENG RIM,12,31/15/06/011
PLATEAU,164279,176846,RIYOM,RIM,GAKO PHC,12,31/15/06/012
PLATEAU,164279,176846,RIYOM,RIM,TOROK WERENG,12,31/15/06/005
PLATEAU,164279,176846,RIYOM,RIM,"EKAN PRY. SCHOOL, RIM",12,31/15/06/001
PLATEAU,164279,176846,PANKSHIN,KADUNG,GURRUP/BULLING,13,31/13/05/013
PLATEAU,164279,176846,PANKSHIN,KADUNG,KUSHALLA,13,31/13/05/012
PLATEAU,164279,176846,PANKSHIN,KADUNG,MWEL II,13,31/13/05/011
PLATEAU,164279,176846,PANKSHIN,KADUNG,GONZI,13,31/13/05/010
PLATEAU,164279,176846,PANKSHIN,KADUNG,TILLAM,13,31/13/05/009
PLATEAU,164279,176846,PANKSHIN,KADUNG,GWABI GASSARAK,13,31/13/05/008
PLATEAU,164279,176846,PANKSHIN,KADUNG,MWEL,13,31/13/05/007
PLATEAU,164279,176846,PANKSHIN,KADUNG,GURRUP,13,31/13/05/006
PLATEAU,164279,176846,PANKSHIN,KADUNG,JIVIR,13,31/13/05/005
PLATEAU,164279,176846,PANKSHIN,KADUNG,GILLING,13,31/13/05/004
PLATEAU,164279,176846,PANKSHIN,KADUNG,KADUNG PADA,13,31/13/05/003
PLATEAU,164279,176846,PANKSHIN,KADUNG,KUMBUL  II,13,31/13/05/002
PLATEAU,164279,176846,PANKSHIN,KADUNG,KUMBUL  I,13,31/13/05/001
PLATEAU,164279,176846,PANKSHIN,JIBLIK,ADYES,28,31/13/04/020
PLATEAU,164279,176846,PANKSHIN,JIBLIK,DANGMET,28,31/13/04/012
PLATEAU,164279,176846,PANKSHIN,JIBLIK,JINGNAT,28,31/13/04/025
PLATEAU,164279,176846,PANKSHIN,JIBLIK,LAPYOM,28,31/13/04/028
PLATEAU,164279,176846,PANKSHIN,JIBLIK,LAPLEK,28,31/13/04/015
PLATEAU,164279,176846,PANKSHIN,JIBLIK,GUZA,28,31/13/04/003
PLATEAU,164279,176846,PANKSHIN,JIBLIK,GIBANG,28,31/13/04/009
PLATEAU,164279,176846,PANKSHIN,JIBLIK,KAGU,28,31/13/04/011
PLATEAU,164279,176846,PANKSHIN,JIBLIK,RASS,28,31/13/04/021
PLATEAU,164279,176846,PANKSHIN,JIBLIK,SHIBAL,28,31/13/04/022
PLATEAU,164279,176846,PANKSHIN,JIBLIK,ANGWAN GALADIMA,28,31/13/04/008
PLATEAU,164279,176846,PANKSHIN,JIBLIK,AMNAT,28,31/13/04/002
PLATEAU,164279,176846,PANKSHIN,JIBLIK,TELLENGDYES,28,31/13/04/013
PLATEAU,164279,176846,PANKSHIN,JIBLIK,KUSTIM,28,31/13/04/004
PLATEAU,164279,176846,PANKSHIN,JIBLIK,GSS DYIS,28,31/13/04/018
PLATEAU,164279,176846,PANKSHIN,JIBLIK,JINGKAM,28,31/13/04/023
PLATEAU,164279,176846,PANKSHIN,JIBLIK,PUTUL,28,31/13/04/019
PLATEAU,164279,176846,PANKSHIN,JIBLIK,DYIS,28,31/13/04/006
PLATEAU,164279,176846,PANKSHIN,JIBLIK,KAVUL,28,31/13/04/024
PLATEAU,164279,176846,PANKSHIN,JIBLIK,GUTONG,28,31/13/04/014
PLATEAU,164279,176846,PANKSHIN,JIBLIK,PHC. DYIS,28,31/13/04/016
PLATEAU,164279,176846,PANKSHIN,JIBLIK,ADENG,28,31/13/04/027
PLATEAU,164279,176846,PANKSHIN,JIBLIK,TINGKUM,28,31/13/04/005
PLATEAU,164279,176846,PANKSHIN,JIBLIK,GSS JIBLIK,28,31/13/04/026
PLATEAU,164279,176846,PANKSHIN,JIBLIK,JON,28,31/13/04/017
PLATEAU,164279,176846,PANKSHIN,JIBLIK,ABWOR,28,31/13/04/007
PLATEAU,164279,176846,PANKSHIN,JIBLIK,PANGWAN,28,31/13/04/010
PLATEAU,164279,176846,PANKSHIN,JIBLIK,JIBLIK,28,31/13/04/001
PLATEAU,164279,176846,PANKSHIN,FIER,TANACHE II,25,31/13/03/002
PLATEAU,164279,176846,PANKSHIN,FIER,MURUM,25,31/13/03/023
PLATEAU,164279,176846,PANKSHIN,FIER,TIN KOR,25,31/13/03/019
PLATEAU,164279,176846,PANKSHIN,FIER,NYELLENG II,25,31/13/03/022
PLATEAU,164279,176846,PANKSHIN,FIER,KOS NYELLENG,25,31/13/03/021
PLATEAU,164279,176846,PANKSHIN,FIER,BUMNAN,25,31/13/03/007
PLATEAU,164279,176846,PANKSHIN,FIER,YITTI,25,31/13/03/013
PLATEAU,164279,176846,PANKSHIN,FIER,JWAKPAL,25,31/13/03/015
PLATEAU,164279,176846,PANKSHIN,FIER,DUWUA-TAKKAS,25,31/13/03/016
PLATEAU,164279,176846,PANKSHIN,FIER,GWABI PADA,25,31/13/03/011
PLATEAU,164279,176846,PANKSHIN,FIER,PURTUK,25,31/13/03/006
PLATEAU,164279,176846,PANKSHIN,FIER,GOLONG TAKKAS,25,31/13/03/003
PLATEAU,164279,176846,PANKSHIN,FIER,POSAT,25,31/13/03/017
PLATEAU,164279,176846,PANKSHIN,FIER,PHC MUDEL,25,31/13/03/025
PLATEAU,164279,176846,PANKSHIN,FIER,JIJOR NYELLENG,25,31/13/03/020
PLATEAU,164279,176846,PANKSHIN,FIER,NYELLENG,25,31/13/03/008
PLATEAU,164279,176846,PANKSHIN,FIER,KWATIN-MIER,25,31/13/03/024
PLATEAU,164279,176846,PANKSHIN,FIER,MEL TAKWAS,25,31/13/03/004
PLATEAU,164279,176846,PANKSHIN,FIER,MUDEL,25,31/13/03/010
PLATEAU,164279,176846,PANKSHIN,FIER,"SOIL CONSERVATION,MEL 8",25,31/13/03/018
PLATEAU,164279,176846,PANKSHIN,FIER,TANACHE I,25,31/13/03/001
PLATEAU,164279,176846,PANKSHIN,FIER,KADYIN,25,31/13/03/009
PLATEAU,164279,176846,PANKSHIN,FIER,KOROMLU,25,31/13/03/005
PLATEAU,164279,176846,PANKSHIN,FIER,MIER,25,31/13/03/012
PLATEAU,164279,176846,PANKSHIN,FIER,GOHOTFWAM,25,31/13/03/014
PLATEAU,164279,176846,RIYOM,RA-HOSS,PHC HOSS,14,31/15/05/009
PLATEAU,164279,176846,RIYOM,RA-HOSS,RA-HOSS PRY. SCHOOL,14,31/15/05/001
PLATEAU,164279,176846,RIYOM,RA-HOSS,MAKERA MARKET,14,31/15/05/005
PLATEAU,164279,176846,RIYOM,RA-HOSS,LEA PRY SCHOOL SAMBAK,14,31/15/05/014
PLATEAU,164279,176846,RIYOM,RA-HOSS,MDGS COMMUNITY HALL II,14,31/15/05/013
PLATEAU,164279,176846,RIYOM,RA-HOSS,GACHOL VILLAGE SQUARE,14,31/15/05/012
PLATEAU,164279,176846,RIYOM,RA-HOSS,LEA PRY SCHOOL TYANA,14,31/15/05/011
PLATEAU,164279,176846,RIYOM,RA-HOSS,MDGS COMMUNITY HALL I,14,31/15/05/010
PLATEAU,164279,176846,RIYOM,RA-HOSS,GOL-HOSS PRY. SCHOOL,14,31/15/05/008
PLATEAU,164279,176846,RIYOM,RA-HOSS,RA-HOSS PRY. SCHOOL,14,31/15/05/007
PLATEAU,164279,176846,RIYOM,RA-HOSS,GOL-HOSS PRY. SCHOOL,14,31/15/05/006
PLATEAU,164279,176846,RIYOM,RA-HOSS,MERE PRY. SCHOOL,14,31/15/05/004
PLATEAU,164279,176846,RIYOM,RA-HOSS,MERE PRY. SCHOOL,14,31/15/05/003
PLATEAU,164279,176846,RIYOM,RA-HOSS,RA-HOSS DAJI,14,31/15/05/002
PLATEAU,164279,176846,RIYOM,JOL/KWI,TANJOL PRY. SCHOOL,17,31/15/04/003
PLATEAU,164279,176846,RIYOM,JOL/KWI,JOL PRY. SCHOOL ( RANJOL),17,31/15/04/002
PLATEAU,164279,176846,RIYOM,JOL/KWI,DARIGI PRY SCHOOL,17,31/15/04/017
PLATEAU,164279,176846,RIYOM,JOL/KWI,TANJOL PRY. SCH. (TARA/LOMWASH),17,31/15/04/011
PLATEAU,164279,176846,RIYOM,JOL/KWI,LO-GWOM COTTAGE HOSPITAL,17,31/15/04/016
PLATEAU,164279,176846,RIYOM,JOL/KWI,KEKEHENG LEA PRY SCHOOL,17,31/15/04/015
PLATEAU,164279,176846,RIYOM,JOL/KWI,ROTCHUNG/ RANKUM,17,31/15/04/013
PLATEAU,164279,176846,RIYOM,JOL/KWI,GASHE,17,31/15/04/014
PLATEAU,164279,176846,RIYOM,JOL/KWI,LOMWASH COMMUNITY HALL,17,31/15/04/012
PLATEAU,164279,176846,RIYOM,JOL/KWI,RAFIN ACCAH PRY. SCHOOL,17,31/15/04/004
PLATEAU,164279,176846,RIYOM,JOL/KWI,DAKU PRY. SCHOOL,17,31/15/04/005
PLATEAU,164279,176846,RIYOM,JOL/KWI,DARIN 'DAVWAK',17,31/15/04/010
