state_name,total_submitted_results,out_of_how_many,number_of_lgas,number_of_wards,ward_name,polling_units,submitted_results,lga_url
KADUNA,166548,176846,23,11,LERE (LGA: 17) - KADUNA,457,457,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22a
KADUNA,166548,176846,23,11,ZANGON KATAF (LGA: 22) - KADUNA,337,329,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de22f
KANO,166548,176846,44,10,ALBASU (LGA: 02) - KANO,185,168,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de232
KANO,166548,176846,44,14,BEBEJI (LGA: 04) - KANO,161,148,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de234
KANO,166548,176846,44,10,BAGWAI (LGA: 03) - KANO,186,183,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de233
KANO,166548,176846,44,10,AJINGI (LGA: 01) - KANO,175,171,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de231
KANO,166548,176846,44,11,BICHI (LGA: 05) - KANO,277,240,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de235
KANO,166548,176846,44,11,DAWAKI TOFA (LGA: 10) - KANO,224,221,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23a
KANO,166548,176846,44,10,BUNKURE (LGA: 06) - KANO,183,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de236
KANO,166548,176846,44,10,DANBATA (LGA: 08) - KANO,237,237,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de238
KANO,166548,176846,44,15,DAWAKI KUDU (LGA: 09) - KANO,303,270,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de239
KANO,166548,176846,44,10,GARUN MALAM (LGA: 15) - KANO,151,151,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23f
KANO,166548,176846,44,12,DALA (LGA: 07) - KANO,668,634,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39924d89fc3a883de237
KANO,166548,176846,44,10,DOGUWA (LGA: 11) - KANO,149,148,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23b
KANO,166548,176846,44,11,GABASAWA (LGA: 13) - KANO,164,113,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23d
KANO,166548,176846,44,10,GARKO (LGA: 14) - KANO,190,190,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23e
KANO,166548,176846,44,10,KABO (LGA: 20) - KANO,188,142,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de244
KANO,166548,176846,44,10,FAGGE (LGA: 12) - KANO,521,498,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de23c
KANO,166548,176846,44,10,GWALE (LGA: 18) - KANO,450,450,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de242
KANO,166548,176846,44,10,GAYA (LGA: 16) - KANO,206,173,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de240
KANO,166548,176846,44,10,GWARZO (LGA: 19) - KANO,210,210,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de243
KANO,166548,176846,44,11,KUMBOTSO (LGA: 25) - KANO,410,396,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de249
KANO,166548,176846,44,15,KIRU (LGA: 24) - KANO,246,246,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de248
KANO,166548,176846,44,11,GEZAWA (LGA: 17) - KANO,229,221,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de241
KANO,166548,176846,44,10,KIBIYA (LGA: 23) - KANO,149,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de247
KANO,166548,176846,44,11,MAKODA (LGA: 29) - KANO,145,138,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24d
KANO,166548,176846,44,13,KANO MUNICIPAL (LGA: 21) - KANO,630,369,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de245
KANO,166548,176846,44,11,MINJIBIR (LGA: 30) - KANO,172,172,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24e
KANO,166548,176846,44,10,KARAYE (LGA: 22) - KANO,169,94,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39934d89fc3a883de246
KANO,166548,176846,44,12,MADOBI (LGA: 28) - KANO,171,171,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24c
KANO,166548,176846,44,10,KUNCHI (LGA: 26) - KANO,142,104,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24a
KANO,166548,176846,44,10,SHANONO (LGA: 35) - KANO,151,123,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de253
KANO,166548,176846,44,12,RIMIN GADO (LGA: 33) - KANO,136,136,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de251
KANO,166548,176846,44,11,NASARAWA (LGA: 31) - KANO,817,803,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de24f
KANO,166548,176846,44,10,KURA (LGA: 27) - KANO,217,183,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39944d89fc3a883de24b
KANO,166548,176846,44,10,ROGO (LGA: 34) - KANO,220,202,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de252
KANO,166548,176846,44,10,TSANYAWA (LGA: 40) - KANO,157,154,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de258
KANO,166548,176846,44,10,RANO (LGA: 32) - KANO,165,165,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39954d89fc3a883de250
KANO,166548,176846,44,11,SUMAILA (LGA: 36) - KANO,221,156,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de254
KANO,166548,176846,44,15,TOFA (LGA: 39) - KANO,147,141,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de257
KANO,166548,176846,44,10,TARAUNI (LGA: 38) - KANO,425,421,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de256
KANO,166548,176846,44,10,WUDIL (LGA: 44) - KANO,216,216,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25c
KANO,166548,176846,44,11,TUDUN WADA (LGA: 41) - KANO,281,241,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de259
KANO,166548,176846,44,10,TAKAI (LGA: 37) - KANO,251,101,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39964d89fc3a883de255
KANO,166548,176846,44,15,WARAWA (LGA: 43) - KANO,143,133,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25b
KANO,166548,176846,44,11,UNGOGO (LGA: 42) - KANO,384,362,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39974d89fc3a883de25a
JIGAWA,166548,176846,27,11,GWARAM (LGA: 11) - JIGAWA,298,298,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de209
JIGAWA,166548,176846,27,11,HADEJIA (LGA: 13) - JIGAWA,138,138,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20b
JIGAWA,166548,176846,27,11,KAUGAMA (LGA: 16) - JIGAWA,161,160,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20e
JIGAWA,166548,176846,27,10,KIRIKA SAMMA (LGA: 18) - JIGAWA,149,124,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de210
JIGAWA,166548,176846,27,11,MALAM MADORI (LGA: 21) - JIGAWA,154,153,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de213
JIGAWA,166548,176846,27,10,RINGIM (LGA: 23) - JIGAWA,240,179,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de215
JIGAWA,166548,176846,27,11,GUMEL (LGA: 09) - JIGAWA,103,102,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de207
JIGAWA,166548,176846,27,10,TAURA (LGA: 26) - JIGAWA,157,157,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de218
JIGAWA,166548,176846,27,10,GURI (LGA: 10) - JIGAWA,113,113,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de208
JIGAWA,166548,176846,27,11,JAHUN (LGA: 14) - JIGAWA,232,174,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20c
JIGAWA,166548,176846,27,11,KAFIN HAUSA (LGA: 15) - JIGAWA,239,239,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20d
JIGAWA,166548,176846,27,11,KIYAWA (LGA: 19) - JIGAWA,188,188,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de211
JIGAWA,166548,176846,27,11,GWIWA (LGA: 12) - JIGAWA,112,112,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20a
JIGAWA,166548,176846,27,11,KAZAURE (LGA: 17) - JIGAWA,144,144,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de20f
JIGAWA,166548,176846,27,11,MAIGATARI (LGA: 20) - JIGAWA,161,161,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de212
JIGAWA,166548,176846,27,11,RONI (LGA: 24) - JIGAWA,110,110,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de216
JIGAWA,166548,176846,27,10,SULE-TANKARKAR (LGA: 25) - JIGAWA,167,166,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de217
JIGAWA,166548,176846,27,10,MIGA (LGA: 22) - JIGAWA,113,113,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39904d89fc3a883de214
JIGAWA,166548,176846,27,10,YANKWASHI (LGA: 27) - JIGAWA,77,77,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f39914d89fc3a883de219
JIGAWA,166548,176846,27,10,AUYO (LGA: 01) - JIGAWA,137,137,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1ff
JIGAWA,166548,176846,27,10,BUJI (LGA: 05) - JIGAWA,117,66,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de203
JIGAWA,166548,176846,27,11,DUTSE (LGA: 06) - JIGAWA,267,265,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de204
JIGAWA,166548,176846,27,10,GAGARAWA (LGA: 08) - JIGAWA,89,89,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de206
JIGAWA,166548,176846,27,11,BABURA (LGA: 02) - JIGAWA,214,214,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de200
JIGAWA,166548,176846,27,11,BIRNIWA (LGA: 04) - JIGAWA,148,138,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de202
JIGAWA,166548,176846,27,11,BIRNIN KUDU (LGA: 03) - JIGAWA,322,284,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de201
JIGAWA,166548,176846,27,11,GARKI (LGA: 07) - JIGAWA,172,172,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de205
IMO,166548,176846,27,12,EZINIHITTE MBAISE (LGA: 04) - IMO,175,100,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e7
IMO,166548,176846,27,12,ABOH MBAISE (LGA: 01) - IMO,212,105,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e4
IMO,166548,176846,27,13,IDEATO SOUTH (LGA: 06) - IMO,152,143,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1e9
IMO,166548,176846,27,12,AHIAZU MBAISE (LGA: 02) - IMO,185,185,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e5
IMO,166548,176846,27,12,IKEDURU (IHO) (LGA: 08) - IMO,227,203,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1eb
IMO,166548,176846,27,14,IDEATO NORTH (LGA: 05) - IMO,196,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e8
IMO,166548,176846,27,12,MBAITOLI (NWAORIEUBI) (LGA: 11) - IMO,287,245,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ee
IMO,166548,176846,27,11,ISU (UMUNDUGBA) (LGA: 10) - IMO,123,122,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ed
IMO,166548,176846,27,11,NJABA (NNENASA) (LGA: 13) - IMO,134,115,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f0
IMO,166548,176846,27,12,ISIALA MBANO (UMUELEMAI) (LGA: 09) - IMO,196,185,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ec
IMO,166548,176846,27,11,NWANGELE (ONU-NWANGELE AMAIGBO) (LGA: 15) - IMO,113,106,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f2
IMO,166548,176846,27,12,OHAJI/EGBEMA (MMAHU-EGBEMA) (LGA: 18) - IMO,210,145,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f5
IMO,166548,176846,27,10,NKWERRE (LGA: 14) - IMO,131,131,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f1
IMO,166548,176846,27,10,OBOWO (OTOKO) (LGA: 16) - IMO,128,114,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f3
IMO,166548,176846,27,11,EHIME MBANO (LGA: 03) - IMO,154,119,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e6
IMO,166548,176846,27,10,ORU-EAST (LGA: 23) - IMO,171,147,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fa
IMO,166548,176846,27,11,OKIGWE  (OKIGWE) (LGA: 19) - IMO,154,99,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f6
IMO,166548,176846,27,13,ORLU (LGA: 21) - IMO,209,205,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f8
IMO,166548,176846,27,10,ONUIMO (OKWE) (LGA: 20) - IMO,97,80,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f7
IMO,166548,176846,27,10,IHITTE/UBOMA (ISINWEKE) (LGA: 07) - IMO,117,117,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ea
IMO,166548,176846,27,11,OWERRI MUNICIPAL (LGA: 25) - IMO,239,227,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fc
IMO,166548,176846,27,10,ORU WEST (MGBIDI) (LGA: 24) - IMO,147,65,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fb
IMO,166548,176846,27,12,OWERRI NORTH (ORIE URATTA) (LGA: 26) - IMO,236,229,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fd
IMO,166548,176846,27,11,NGOR OKPALA (UMUNEKE) (LGA: 12) - IMO,193,189,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1ef
IMO,166548,176846,27,11,OGUTA (OGUTA) (LGA: 17) - IMO,184,153,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f4
IMO,166548,176846,27,11,ORSU (AWO IDEMILI) (LGA: 22) - IMO,137,136,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398e4d89fc3a883de1f9
IMO,166548,176846,27,10,OWERRI WEST (UMUGUMA) (LGA: 27) - IMO,251,251,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398f4d89fc3a883de1fe
GOMBE,166548,176846,11,10,BALANGA (LGA: 02) - GOMBE,254,254,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1da
GOMBE,166548,176846,11,10,FUNAKAYE (LGA: 05) - GOMBE,258,258,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1dd
GOMBE,166548,176846,11,10,BILLIRI (LGA: 03) - GOMBE,202,202,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1db
GOMBE,166548,176846,11,11,DUKKU (LGA: 04) - GOMBE,260,260,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1dc
GOMBE,166548,176846,11,10,NAFADA (LGA: 09) - GOMBE,131,131,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e1
GOMBE,166548,176846,11,10,SHONGOM (LGA: 10) - GOMBE,122,122,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e2
GOMBE,166548,176846,11,10,KWAMI (LGA: 08) - GOMBE,237,237,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e0
GOMBE,166548,176846,11,11,GOMBE (LGA: 06) - GOMBE,408,405,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1de
GOMBE,166548,176846,11,10,KALTUNGO (LGA: 07) - GOMBE,247,247,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1df
GOMBE,166548,176846,11,11,YALMALTU/ DEBA (LGA: 11) - GOMBE,401,401,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398d4d89fc3a883de1e3
GOMBE,166548,176846,11,11,AKKO (LGA: 01) - GOMBE,468,468,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d9
FCT,166548,176846,6,10,GWAGWALADA (LGA: 03) - FCT,338,335,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d5
FCT,166548,176846,6,10,ABAJI (LGA: 01) - FCT,135,134,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d3
FCT,166548,176846,6,12,MUNICIPAL (LGA: 06) - FCT,1401,1366,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d8
FCT,166548,176846,6,10,KWALI (LGA: 05) - FCT,201,196,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d7
FCT,166548,176846,6,10,KUJE (LGA: 04) - FCT,262,248,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d6
FCT,166548,176846,6,10,BWARI (LGA: 02) - FCT,485,484,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d4
ENUGU,166548,176846,17,10,ANINRI (LGA: 01) - ENUGU,153,153,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c2
ENUGU,166548,176846,17,13,ENUGU NORTH (LGA: 04) - ENUGU,393,393,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c5
ENUGU,166548,176846,17,12,ENUGU EAST (LGA: 03) - ENUGU,386,386,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c4
ENUGU,166548,176846,17,13,ENUGU SOUTH (LGA: 05) - ENUGU,321,321,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c6
ENUGU,166548,176846,17,20,IGBO ETITI (LGA: 07) - ENUGU,201,201,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c8
ENUGU,166548,176846,17,20,EZEAGU (LGA: 06) - ENUGU,180,180,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c7
ENUGU,166548,176846,17,11,AWGU (LGA: 02) - ENUGU,240,240,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c3
ENUGU,166548,176846,17,11,ISI UZO (LGA: 10) - ENUGU,159,159,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cb
ENUGU,166548,176846,17,16,IGBO EZE SOUTH (LGA: 09) - ENUGU,213,213,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1ca
ENUGU,166548,176846,17,10,UDENU (LGA: 15) - ENUGU,265,265,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d0
ENUGU,166548,176846,17,14,NKANU WEST (LGA: 12) - ENUGU,207,207,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cd
ENUGU,166548,176846,17,20,IGBO EZE NORTH (LGA: 08) - ENUGU,266,265,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1c9
ENUGU,166548,176846,17,14,NKANU EAST (LGA: 11) - ENUGU,164,164,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cc
ENUGU,166548,176846,17,20,OJI-RIVER (LGA: 14) - ENUGU,175,174,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1cf
ENUGU,166548,176846,17,20,UDI (LGA: 16) - ENUGU,279,279,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d1
ENUGU,166548,176846,17,20,NSUKKA (LGA: 13) - ENUGU,397,397,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1ce
ENUGU,166548,176846,17,16,UZO-UWANI (LGA: 17) - ENUGU,146,146,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398c4d89fc3a883de1d2
EKITI,166548,176846,16,11,EKITI WEST (LGA: 04) - EKITI,184,184,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b5
EKITI,166548,176846,16,13,ADO EKITI (LGA: 01) - EKITI,344,344,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b2
EKITI,166548,176846,16,11,EKITI SOUTH WEST (LGA: 05) - EKITI,188,188,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b6
EKITI,166548,176846,16,12,EKITI EAST (LGA: 03) - EKITI,112,112,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b4
EKITI,166548,176846,16,10,EFON (LGA: 02) - EKITI,119,119,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b3
EKITI,166548,176846,16,11,IDO / OSI (LGA: 08) - EKITI,144,144,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1b9
EKITI,166548,176846,16,10,EMURE (LGA: 06) - EKITI,94,94,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398a4d89fc3a883de1b7
EKITI,166548,176846,16,11,IREPODUN / IFELODUN (LGA: 13) - EKITI,174,174,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1be
EKITI,166548,176846,16,12,IJERO (LGA: 09) - EKITI,145,145,https://inecelectionresults.ng/elections/63f8f25b594e164f8146a213/context/ward/lga/5f0f398b4d89fc3a883de1ba
